timestamp,campaign_id,variant_id,instrument,timeframe,edge,variant_mechanic,parameter_space,data_scope,config_path,report_path,stage,result,decision,failure_reason,rescue_attempt
2026-06-16,es_day_of_week_seasonality,monday_late_weekend_short_1100,ES,5m,Day-of-week seasonality,Rescue attempt 1 changed only stop/target parameter space; original day-of-week mechanic retained.,sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_sierra_rth_ohlcv_cache,campaigns/es_day_of_week_seasonality/rescue_attempts/parameter_space_rescue_1/monday_late_weekend_short_1100/config.yaml,backtest-campaigns/es_day_of_week_seasonality/monday_late_weekend_short_1100/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.0 below 0.70; top_net=-1640.0; top_trades=63; top_tpy=42.14691105203576; best_day_concentration=0.0,parameter_space_only
2026-06-16,es_day_of_week_seasonality,monday_open_weekend_short_0935,ES,5m,Day-of-week seasonality,"Day-of-week calendar signal using known weekday, fixed signal time, next-bar entry, stop/target, and same-day forced flatten.",sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_sierra_rth_ohlcv_cache,campaigns/es_day_of_week_seasonality/variants/monday_open_weekend_short_0935/config.yaml,backtest-campaigns/es_day_of_week_seasonality/monday_open_weekend_short_0935/ES/run1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.0 below 0.70; top_net=-800.0; top_trades=65; top_tpy=43.4644528071603; best_day_concentration=0.0,none
2026-06-16,es_day_of_week_seasonality,monday_open_weekend_short_0935,ES,5m,Day-of-week seasonality,Rescue attempt 1 changed only stop/target parameter space; original day-of-week mechanic retained.,sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_sierra_rth_ohlcv_cache,campaigns/es_day_of_week_seasonality/rescue_attempts/parameter_space_rescue_1/monday_open_weekend_short_0935/config.yaml,backtest-campaigns/es_day_of_week_seasonality/monday_open_weekend_short_0935/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.0 below 0.70; top_net=-1328.125; top_trades=65; top_tpy=43.4644528071603; best_day_concentration=0.0,parameter_space_only
2026-06-16,es_day_of_week_seasonality,,ES,5m,Day-of-week seasonality,Campaign aggregate: five weekday-calendar variants plus one stop/target parameter-space rescue per failed variant.,5 originals x 9 combos; 5 rescues x 9 combos,local_sierra_rth_ohlcv_cache,campaigns/es_day_of_week_seasonality/campaign.yaml,backtest-campaigns/es_day_of_week_seasonality/campaign_test_summary.json,campaign_aggregate,completed,FAIL,"All five originals and all five one-time rescues failed limited_core_grid_test with 0.0 profitable-combo rate; no run reached monkey, WFA, Monte Carlo, simulated incubation, or frozen validation.",per_failed_variant_rescue_completed
2026-06-16,es_overnight_inventory_sweep_reversion,midpoint_high_sweep_reject_short,ES,5m,Overnight inventory sweep reversion,"Rescue attempt 1 changed only declared parameter space/default parameters; original overnight-inventory sweep mechanic retained. From 09:30 through 12:00 ET, record a completed 5-minute sweep above the completed overnight high, then require a later completed bar within the reclaim window to close below the overnight midpoint. Enter short at the next bar open; flatten at 15:55 ET unless stop or target is hit.",entry.params.min_overnight_range_points=3 x entry.params.reclaim_buffer_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/midpoint_high_sweep_reject_short/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/midpoint_high_sweep_reject_short/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.4444444444444444 below 0.70; top_net=1010.0; top_trades=18; top_tpy=12.765933347267078; best_day_concentration=0.19616336633663367,parameter_space_only
2026-06-16,es_overnight_inventory_sweep_reversion,midpoint_high_sweep_reject_short,ES,5m,Overnight inventory sweep reversion,"From 09:30 through 12:00 ET, record a completed 5-minute sweep above the completed overnight high, then require a later completed bar within the reclaim window to close below the overnight midpoint. Enter short at the next bar open; flatten at 15:55 ET unless stop or target is hit.",entry.params.min_overnight_range_points=3 x entry.params.reclaim_buffer_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/variants/midpoint_high_sweep_reject_short/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/midpoint_high_sweep_reject_short/ES/run1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.35802469135802467 below 0.70; top_net=625.0; top_trades=15; top_tpy=10.298335041150787; best_day_concentration=0.192,none
2026-06-16,es_overnight_inventory_sweep_reversion,midpoint_low_sweep_reclaim_long,ES,5m,Overnight inventory sweep reversion,"Rescue attempt 1 changed only declared parameter space/default parameters; original overnight-inventory sweep mechanic retained. From 09:30 through 12:00 ET, record a completed 5-minute sweep below the completed overnight low, then require a later completed bar within the reclaim window to close above the overnight midpoint. Enter long at the next bar open; flatten at 15:55 ET unless stop or target is hit.",entry.params.min_overnight_range_points=3 x entry.params.reclaim_buffer_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/midpoint_low_sweep_reclaim_long/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/midpoint_low_sweep_reclaim_long/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.6296296296296297 below 0.70; top_net=2996.875; top_trades=20; top_tpy=13.70597662510261; best_day_concentration=0.16204379562043797,parameter_space_only
2026-06-16,es_overnight_inventory_sweep_reversion,midpoint_low_sweep_reclaim_long,ES,5m,Overnight inventory sweep reversion,"From 09:30 through 12:00 ET, record a completed 5-minute sweep below the completed overnight low, then require a later completed bar within the reclaim window to close above the overnight midpoint. Enter long at the next bar open; flatten at 15:55 ET unless stop or target is hit.",entry.params.min_overnight_range_points=3 x entry.params.reclaim_buffer_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/variants/midpoint_low_sweep_reclaim_long/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/midpoint_low_sweep_reclaim_long/ES/run1/campaign_test_summary.json,limited_monkey_test,failed,FAIL,monkey_profitable_rate=0.26 below 0.80; median_net_profit=-601.25; trade_path_profitable_rate=1.0; trade_path_median_net_profit=1092.9453066389942; one_tick_worse_profitable=True; core_net_profit=817.5,none
2026-06-16,es_overnight_inventory_sweep_reversion,morning_overnight_high_reject_short,ES,5m,Overnight inventory sweep reversion,"Rescue attempt 1 changed only declared parameter space/default parameters; original overnight-inventory sweep mechanic retained. From 09:30 through 11:30 ET, watch for a completed 5-minute bar that sweeps above the completed overnight high by the configured extension and then closes back below the overnight high. Enter short at the next bar open; flatten at 15:55 ET unless stop or target is hit.",entry.params.min_overnight_range_points=3 x entry.params.reclaim_buffer_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/morning_overnight_high_reject_short/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/morning_overnight_high_reject_short/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.04938271604938271 below 0.70; top_net=2092.5; top_trades=69; top_tpy=47.987464711443735; best_day_concentration=0.2216248506571087,parameter_space_only
2026-06-16,es_overnight_inventory_sweep_reversion,morning_overnight_high_reject_short,ES,5m,Overnight inventory sweep reversion,"From 09:30 through 11:30 ET, watch for a completed 5-minute bar that sweeps above the completed overnight high by the configured extension and then closes back below the overnight high. Enter short at the next bar open; flatten at 15:55 ET unless stop or target is hit.",entry.params.min_overnight_range_points=3 x entry.params.reclaim_buffer_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/variants/morning_overnight_high_reject_short/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/morning_overnight_high_reject_short/ES/run1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.19753086419753085 below 0.70; top_net=3967.5; top_trades=49; top_tpy=34.077604046147236; best_day_concentration=0.1657214870825457,none
2026-06-16,es_overnight_inventory_sweep_reversion,morning_overnight_low_reclaim_long,ES,5m,Overnight inventory sweep reversion,"Rescue attempt 1 changed only declared parameter space/default parameters; original overnight-inventory sweep mechanic retained. From 09:30 through 11:30 ET, watch for a completed 5-minute bar that sweeps below the completed overnight low by the configured extension and then closes back above the overnight low. Enter long at the next bar open; flatten at 15:55 ET unless stop or target is hit.",entry.params.min_overnight_range_points=3 x entry.params.reclaim_buffer_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/morning_overnight_low_reclaim_long/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/morning_overnight_low_reclaim_long/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.04938271604938271 below 0.70; top_net=625.625; top_trades=128; top_tpy=85.75234528745295; best_day_concentration=0.7762237762237763,parameter_space_only
2026-06-16,es_overnight_inventory_sweep_reversion,morning_overnight_low_reclaim_long,ES,5m,Overnight inventory sweep reversion,"From 09:30 through 11:30 ET, watch for a completed 5-minute bar that sweeps below the completed overnight low by the configured extension and then closes back above the overnight low. Enter long at the next bar open; flatten at 15:55 ET unless stop or target is hit.",entry.params.min_overnight_range_points=3 x entry.params.reclaim_buffer_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/variants/morning_overnight_low_reclaim_long/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/morning_overnight_low_reclaim_long/ES/run1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.1728395061728395 below 0.70; top_net=3997.5; top_trades=133; top_tpy=89.10204627524408; best_day_concentration=0.17698561601000626,none
2026-06-16,es_overnight_inventory_sweep_reversion,open_outside_range_two_sided_reversion,ES,5m,Overnight inventory sweep reversion,"Rescue attempt 1 changed only declared parameter space/default parameters; original overnight-inventory sweep mechanic retained. From 09:30 through 10:30 ET, require the opening bar to start outside the completed overnight range, then fade a completed sweep and reclaim back through the relevant overnight extreme. Enter at the next 5-minute bar open; flatten at 15:55 ET unless stop or target is hit.",entry.params.min_overnight_range_points=3 x entry.params.reclaim_buffer_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/rescue_attempts/parameter_space_rescue_1/open_outside_range_two_sided_reversion/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/open_outside_range_two_sided_reversion/ES/rescue1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.4444444444444444 below 0.70; top_net=201.25; top_trades=1; top_tpy=365.25; best_day_concentration=1.0,parameter_space_only
2026-06-16,es_overnight_inventory_sweep_reversion,open_outside_range_two_sided_reversion,ES,5m,Overnight inventory sweep reversion,"From 09:30 through 10:30 ET, require the opening bar to start outside the completed overnight range, then fade a completed sweep and reclaim back through the relevant overnight extreme. Enter at the next 5-minute bar open; flatten at 15:55 ET unless stop or target is hit.",entry.params.min_overnight_range_points=3 x entry.params.reclaim_buffer_ticks=3 x sl.params.stop_pct=3 x tp.params.target_r_multiple=3,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/variants/open_outside_range_two_sided_reversion/config.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/open_outside_range_two_sided_reversion/ES/run1/campaign_test_summary.json,limited_core_grid_test,failed,FAIL,profitable_combo_rate=0.07407407407407407 below 0.70; top_net=188.75; top_trades=1; top_tpy=365.25; best_day_concentration=1.0,none
2026-06-16,es_overnight_inventory_sweep_reversion,,ES,5m,Overnight inventory sweep reversion,Campaign aggregate: five completed-overnight-high/low sweep-reclaim variants plus one parameter-space rescue per failed variant.,5 originals x 81 combos; 5 rescues x 81 combos,local_databento_eth_rth_ohlcv_explicit_roll_cache,campaigns/es_overnight_inventory_sweep_reversion/campaign.yaml,backtest-campaigns/es_overnight_inventory_sweep_reversion/campaign_test_summary.json,campaign_aggregate,completed,FAIL,All five originals and all five one-time parameter-space rescues failed before WFA. One original passed core but failed limited_monkey_test; the other nine valid runs failed limited_core_grid_test.,per_failed_variant_rescue_completed
